GISJOIN,Shape_Area,fld_area,perc_fld_area
G24000504409002,1189309.8369999996,9796.8203125,0.0082373995469609
G24000504410001,1064836.1375000002,5963.8600463,0.0056007303248571
G24000504411011,979839.5732839998,71273.54003919999,0.0727400096735446
G24000504411012,550451.91059,14591.2700195,0.026507801569551
G24000504411021,620585.956994,66975.2783202,0.107922645630938
G24000504411022,441278.360542,17537.693176299996,0.039742925881884
G24000504501002,3379254.8185400004,532298.7973023001,0.1575195792817656
G24000504501003,4645611.004770001,374514.0913087,0.0806167565308756
G24000504502001,1220999.7735699995,242211.1228638,0.1983711447837661
G24000504504001,585230.925047,124808.1932679,0.2132631546391309
G24000504504002,606272.1773580002,3649.9330444,0.0060202878850644
G24000504505011,963905.5703979998,738.6619873,0.0007663219406388
G24000504505012,937899.5262400002,58287.9003907,0.0621472756515548
G24000504505013,514332.16074500006,99757.3984375,0.1939552025932101
G24000504505031,226807.2316,34134.2475586,0.1504989383178027
G24000504505033,359929.8589129999,60410.3994141,0.1678393662491392
G24000504508001,777202.452947,41454.6135864,0.0533382433743128
G24000504508002,821077.963724,30197.9296875,0.0367783950144481
G24000504509001,1299357.34364,73815.77081310001,0.0568094459729712
G24000504509002,3923302.3870300017,279652.0858156,0.0712797684777239
G24000504510001,4214069.951220003,554116.7822898001,0.1314920703035267
G24000504510002,9458711.913649991,1053857.6508177998,0.1114166136402742
G24000504511001,2656258.73817,292997.51907389995,0.110304585492209
G24000504512001,4019950.749080001,352491.5087891,0.0876855291995233
G24000504512002,1019028.49963,54958.0019531,0.0539317614502977
G24000504515002,134979.647588,5933.529785199999,0.0439586996353034
G24000504515003,440939.6806650001,63478.1289063,0.1439610261670392
G24000504516001,3901581.923079999,263402.52059950004,0.0675117236527392
G24000504516002,1525333.7654399995,136963.1763306,0.0897922667378253
G24000504517011,11769782.032900002,390910.1015625,0.0332130281146916
G24000504517012,4660199.34287,528625.4299316,0.1134340810421307
G24000504517021,6131363.909950002,610741.8017578,0.0996094524362982
G24000504517022,866256.685451,195261.6877442,0.2254085781081628
G24000504518011,555877.0263919999,24061.8838589,0.0432863434113784
G24000504518012,4641459.93088,1758488.6979981002,0.3788654268668218
G24000504518013,2521945.1836000006,612420.4199218999,0.2428365310651551
G24000504518014,2836296.73136,1041549.0688478,0.3672214748660585
G24000504518021,2560314.271389999,786508.7069092,0.3071922520207658
G24000504518022,6069322.42421,4421440.813171599,0.7284900198306908
G24000504518023,2371922.0777800004,276403.0662842,0.1165312591309489
G24000504518031,2690155.13341,873158.2139894,0.3245754131965608
G24000504518032,981364.606406,185683.5976563,0.1892095928915954
G24000504519001,1985807.6107699992,520864.29638700007,0.2622934334434514
G24000504519002,9961811.296620008,2503722.3550099004,0.2513320399734334
G24000504519003,1602831.0835200003,199162.3865967,0.124256628564575
G24000504520001,499789.55442200013,215651.91778559997,0.4314854439785131
G24000504521001,1230268.77622,79378.1774293,0.0645210046484227
G24000504521002,654904.2391150001,113944.0815431,0.1739858665399348
G24000504521003,1013309.61102,55126.5095216,0.0544024342827554
G24000504523002,2165059.29195,97186.545105,0.0448886298247597
G24000504524001,5382923.88227,254259.5524902,0.0472344692310562
G24000504524002,7039777.505150002,610660.5025329001,0.0867442901549327
G24000504525001,540012.9367120002,72560.59082040002,0.1343682454390866
G24000504525003,348569.33834,7291.120117199999,0.0209172733090141
G24000504901001,6770962.647659998,152313.2693482,0.0224950686149241
G24000504901002,5475797.65437,16919.1990051,0.0030898145024766
