GISJOIN,perc_fld_area
G24000504070022102,0.055616013
G24000504070022027,0.055616013
G24000504070022100,0.055616013
G24000504070022032,0.055616013
G24000504070022131,0.055616013
G24000504070022113,0.055616013
G24000504070022018,0.055616013
G24000504070022123,0.055616013
G24000504070022017,0.055616013
G24000504070022071,0.055616013
G24000504070022056,0.055616013
G24000504070022072,0.055616013
G24000504070022051,0.055616013
G24000504070022111,0.055616013
G24000504070022036,0.055616013
G24000504070022105,0.055616013
G24000504070022087,0.055616013
G24000504070022103,0.055616013
G24000504070022129,0.055616013
G24000504070022096,0.055616013
G24000504070022031,0.055616013
G24000504070022117,0.055616013
G24000504070022040,0.055616013
G24000504070022011,0.055616013
G24000504070022035,0.055616013
G24000504070022110,0.055616013
G24000504070022068,0.055616013
G24000504070022081,0.055616013
G24000504070022024,0.055616013
G24000504070022086,0.055616013
G24000504070022109,0.055616013
G24000504070022099,0.055616013
G24000504070022009,0.055616013
G24000504070022001,0.055616013
G24000504070022038,0.055616013
G24000504070022037,0.055616013
G24000504070022104,0.055616013
G24000504070022114,0.055616013
G24000504070022008,0.055616013
G24000504070022012,0.055616013
G24000504070022025,0.055616013
G24000504070022050,0.055616013
G24000504070022059,0.055616013
G24000504070022091,0.055616013
G24000504070022125,0.055616013
G24000504070022090,0.055616013
G24000504070022060,0.055616013
G24000504070022041,0.055616013
G24000504070022084,0.055616013
G24000504070022107,0.055616013
G24000504070022013,0.055616013
G24000504070022034,0.055616013
G24000504070022045,0.055616013
G24000504070022134,0.055616013
G24000504070022028,0.055616013
G24000504070023047,0.04210957
G24000504070023016,0.04210957
G24000504070023025,0.04210957
G24000504070023041,0.04210957
G24000504070023013,0.04210957
G24000504070023021,0.04210957
G24000504070023014,0.04210957
G24000504070023009,0.04210957
G24000504070023031,0.04210957
G24000504070023017,0.04210957
G24000504070023056,0.04210957
G24000504070023010,0.04210957
G24000504070023035,0.04210957
G24000504070023038,0.04210957
G24000504070023008,0.04210957
G24000504070023049,0.04210957
G24000504070023022,0.04210957
G24000504070023026,0.04210957
G24000504070023028,0.04210957
G24000504070023032,0.04210957
G24000504070023050,0.04210957
G24000504070023011,0.04210957
G24000504070023043,0.04210957
G24000504070023007,0.04210957
G24000504070023006,0.04210957
G24000504070023005,0.04210957
G24000504070023057,0.04210957
G24000504070023024,0.04210957
G24000504070023039,0.04210957
G24000504070023058,0.04210957
G24000504070023055,0.04210957
G24000504070023015,0.04210957
G24000504070023033,0.04210957
G24000504070023003,0.04210957
G24000504070023027,0.04210957
G24000504070023029,0.04210957
G24000504070023018,0.04210957
G24000504070023030,0.04210957
G24000504070023019,0.04210957
G24000504070023053,0.04210957
G24000504070023048,0.04210957
G24000504070023044,0.04210957
G24000504070023040,0.04210957
G24000504070023052,0.04210957
G24000504070023036,0.04210957
G24000504070023020,0.04210957
G24000504070023023,0.04210957
G24000504070023012,0.04210957
G24000504070023034,0.04210957
G24000504070023000,0.04210957
G24000504070023004,0.04210957
G24000504070023051,0.04210957
G24000504070023046,0.04210957
G24000504070023045,0.04210957
G24000504070023037,0.04210957
G24000504070023001,0.04210957
G24000504070023002,0.04210957
G24000504070023042,0.04210957
G24000504081001011,0.086765749
G24000504081001015,0.086765749
G24000504081001030,0.086765749
G24000504081001036,0.086765749
G24000504081001007,0.086765749
G24000504081001024,0.086765749
G24000504081001021,0.086765749
G24000504081001022,0.086765749
G24000504081001019,0.086765749
G24000504081001035,0.086765749
G24000504081001002,0.086765749
G24000504081001020,0.086765749
G24000504081001014,0.086765749
G24000504081001025,0.086765749
G24000504081001029,0.086765749
G24000504081001031,0.086765749
G24000504081001033,0.086765749
G24000504081001023,0.086765749
G24000504081001000,0.086765749
G24000504081001037,0.086765749
G24000504081001003,0.086765749
G24000504081001027,0.086765749
G24000504081001012,0.086765749
G24000504081001032,0.086765749
G24000504081001028,0.086765749
G24000504081001004,0.086765749
G24000504081001017,0.086765749
G24000504081001038,0.086765749
G24000504081001018,0.086765749
G24000504081001034,0.086765749
G24000504081001026,0.086765749
G24000504081001001,0.086765749
G24000504081002019,0.061137312
G24000504081002008,0.061137312
G24000504081002017,0.061137312
G24000504081002020,0.061137312
G24000504081002006,0.061137312
G24000504081002005,0.061137312
G24000504081002002,0.061137312
G24000504081002004,0.061137312
G24000504081002010,0.061137312
G24000504081002013,0.061137312
G24000504081002018,0.061137312
G24000504081002014,0.061137312
G24000504081002003,0.061137312
G24000504081002000,0.061137312
G24000504081002022,0.061137312
G24000504081002007,0.061137312
G24000504081002001,0.061137312
G24000504081002021,0.061137312
G24000504081002016,0.061137312
G24000504081002024,0.061137312
G24000504081002011,0.061137312
G24000504081002025,0.061137312
G24000504081002015,0.061137312
G24000504081002012,0.061137312
G24000504081002023,0.061137312
G24000504081002009,0.061137312
G24000504081003008,0.026503333
G24000504081003002,0.026503333
G24000504081003020,0.026503333
G24000504081003004,0.026503333
G24000504081003006,0.026503333
G24000504081003001,0.026503333
G24000504081003015,0.026503333
G24000504081003007,0.026503333
G24000504081003018,0.026503333
G24000504081003013,0.026503333
G24000504081003019,0.026503333
G24000504081003010,0.026503333
G24000504081003011,0.026503333
G24000504081003000,0.026503333
G24000504081003014,0.026503333
G24000504081003009,0.026503333
G24000504081003005,0.026503333
G24000504081003016,0.026503333
G24000504081003003,0.026503333
G24000504081003012,0.026503333
G24000504081003017,0.026503333
G24000504081004010,0.013227138
G24000504081004007,0.013227138
G24000504081004021,0.013227138
G24000504081004012,0.013227138
G24000504081004008,0.013227138
G24000504081004013,0.013227138
G24000504081004016,0.013227138
G24000504081004009,0.013227138
G24000504081004014,0.013227138
G24000504081004011,0.013227138
G24000504081004000,0.013227138
G24000504081004020,0.013227138
G24000504081004003,0.013227138
G24000504081004015,0.013227138
G24000504081004017,0.013227138
G24000504081004019,0.013227138
G24000504081004006,0.013227138
G24000504081004018,0.013227138
G24000504081004002,0.013227138
G24000504081004001,0.013227138
G24000504082001018,0.078774454
G24000504082001026,0.078774454
G24000504082001016,0.078774454
G24000504082001030,0.078774454
G24000504082001027,0.078774454
G24000504082001029,0.078774454
G24000504082001019,0.078774454
G24000504082001017,0.078774454
G24000504082001042,0.078774454
G24000504082001028,0.078774454
G24000504082001037,0.078774454
G24000504082001039,0.078774454
G24000504082001052,0.078774454
G24000504082001022,0.078774454
G24000504082001034,0.078774454
G24000504082001007,0.078774454
G24000504082001031,0.078774454
G24000504082001038,0.078774454
G24000504082001000,0.078774454
G24000504082001043,0.078774454
G24000504082001044,0.078774454
G24000504082001051,0.078774454
G24000504082001008,0.078774454
G24000504082001046,0.078774454
G24000504082001010,0.078774454
G24000504082001006,0.078774454
G24000504082001053,0.078774454
G24000504082001047,0.078774454
G24000504082001020,0.078774454
G24000504082001041,0.078774454
G24000504082001003,0.078774454
G24000504082001015,0.078774454
G24000504082001014,0.078774454
G24000504082001036,0.078774454
G24000504082001023,0.078774454
G24000504082001025,0.078774454
G24000504082001033,0.078774454
G24000504082001035,0.078774454
G24000504082001050,0.078774454
G24000504082001024,0.078774454
G24000504082001032,0.078774454
G24000504082001005,0.078774454
G24000504082001048,0.078774454
G24000504082001009,0.078774454
G24000504082001002,0.078774454
G24000504082001004,0.078774454
G24000504082001049,0.078774454
G24000504082001045,0.078774454
G24000504082002032,0.021971561
G24000504082002005,0.021971561
G24000504082002000,0.021971561
G24000504082002009,0.021971561
G24000504082002013,0.021971561
G24000504082002023,0.021971561
G24000504082002016,0.021971561
G24000504082002021,0.021971561
G24000504082002006,0.021971561
G24000504082002007,0.021971561
G24000504082002008,0.021971561
G24000504082002018,0.021971561
G24000504082002030,0.021971561
G24000504082002028,0.021971561
G24000504082002002,0.021971561
G24000504082002012,0.021971561
G24000504082002019,0.021971561
G24000504082002020,0.021971561
G24000504082002027,0.021971561
G24000504082002025,0.021971561
G24000504082002001,0.021971561
G24000504082002003,0.021971561
G24000504082002010,0.021971561
G24000504082002022,0.021971561
G24000504082002029,0.021971561
G24000504082002011,0.021971561
G24000504082002004,0.021971561
G24000504082002014,0.021971561
G24000504082002015,0.021971561
G24000504082002031,0.021971561
G24000504082002024,0.021971561
G24000504082002017,0.021971561
G24000504082002026,0.021971561
G24000504083021003,0.015151061
G24000504083021016,0.015151061
G24000504083021001,0.015151061
G24000504083021012,0.015151061
G24000504083021011,0.015151061
G24000504083021006,0.015151061
G24000504083021022,0.015151061
G24000504083021005,0.015151061
G24000504083021028,0.015151061
G24000504083021015,0.015151061
G24000504083021017,0.015151061
G24000504083021013,0.015151061
G24000504083021010,0.015151061
G24000504083021014,0.015151061
G24000504083021030,0.015151061
G24000504083021026,0.015151061
G24000504083021002,0.015151061
G24000504083021029,0.015151061
G24000504083021027,0.015151061
G24000504083021025,0.015151061
G24000504083021004,0.015151061
G24000504083021023,0.015151061
G24000504083021007,0.015151061
G24000504083021021,0.015151061
G24000504083021009,0.015151061
G24000504083021008,0.015151061
G24000504083021020,0.015151061
G24000504083021018,0.015151061
G24000504083021019,0.015151061
G24000504083021024,0.015151061
G24000504083021000,0.015151061
G24000504083022018,0.021070167
G24000504083022010,0.021070167
G24000504083022002,0.021070167
G24000504083022022,0.021070167
G24000504083022003,0.021070167
G24000504083022017,0.021070167
G24000504083022021,0.021070167
G24000504083022023,0.021070167
G24000504083022012,0.021070167
G24000504083022009,0.021070167
G24000504083022013,0.021070167
G24000504083022004,0.021070167
G24000504083022019,0.021070167
G24000504083022015,0.021070167
G24000504083022001,0.021070167
G24000504083022020,0.021070167
G24000504083022006,0.021070167
G24000504083022016,0.021070167
G24000504083022000,0.021070167
G24000504083022014,0.021070167
G24000504083022008,0.021070167
G24000504083022024,0.021070167
G24000504083031019,0.027524271
G24000504083031021,0.027524271
G24000504083031018,0.027524271
G24000504083031013,0.027524271
G24000504083031002,0.027524271
G24000504083031022,0.027524271
G24000504083031011,0.027524271
G24000504083031005,0.027524271
G24000504083031023,0.027524271
G24000504083031007,0.027524271
G24000504083031020,0.027524271
G24000504083031014,0.027524271
G24000504083031001,0.027524271
G24000504083031000,0.027524271
G24000504083031009,0.027524271
G24000504083031010,0.027524271
G24000504083031016,0.027524271
G24000504083031006,0.027524271
G24000504083031012,0.027524271
G24000504083031008,0.027524271
G24000504083031004,0.027524271
G24000504083031017,0.027524271
G24000504083031003,0.027524271
G24000504083031015,0.027524271
G24000504083032019,0.029979577
G24000504083032016,0.029979577
G24000504083032011,0.029979577
G24000504083032001,0.029979577
G24000504083032002,0.029979577
G24000504083032003,0.029979577
G24000504083032020,0.029979577
G24000504083032012,0.029979577
G24000504083032009,0.029979577
G24000504083032007,0.029979577
G24000504083032017,0.029979577
G24000504083032008,0.029979577
G24000504083032018,0.029979577
G24000504083032014,0.029979577
G24000504083032004,0.029979577
G24000504083032021,0.029979577
G24000504083032000,0.029979577
G24000504083032010,0.029979577
G24000504083032015,0.029979577
G24000504083032013,0.029979577
G24000504083032006,0.029979577
G24000504083032005,0.029979577
G24000504083041052,0.028456218
G24000504083041001,0.028456218
G24000504083041013,0.028456218
G24000504083041033,0.028456218
G24000504083041039,0.028456218
G24000504083041040,0.028456218
G24000504083041043,0.028456218
G24000504083041049,0.028456218
G24000504083041038,0.028456218
G24000504083041016,0.028456218
G24000504083041024,0.028456218
G24000504083041032,0.028456218
G24000504083041035,0.028456218
G24000504083041006,0.028456218
G24000504083041026,0.028456218
G24000504083041025,0.028456218
G24000504083041053,0.028456218
G24000504083041031,0.028456218
G24000504083041017,0.028456218
G24000504083041046,0.028456218
G24000504083041030,0.028456218
G24000504083041018,0.028456218
G24000504083041012,0.028456218
G24000504083041051,0.028456218
G24000504083041042,0.028456218
G24000504083041041,0.028456218
G24000504083041008,0.028456218
G24000504083041000,0.028456218
G24000504083041023,0.028456218
G24000504083041034,0.028456218
G24000504083041027,0.028456218
G24000504083041010,0.028456218
G24000504083041028,0.028456218
G24000504083041014,0.028456218
G24000504083041009,0.028456218
G24000504083041021,0.028456218
G24000504083041005,0.028456218
G24000504083041022,0.028456218
G24000504083041036,0.028456218
G24000504083041002,0.028456218
G24000504083041045,0.028456218
G24000504083041015,0.028456218
G24000504083041047,0.028456218
G24000504083041029,0.028456218
G24000504083041011,0.028456218
G24000504083041050,0.028456218
G24000504083041037,0.028456218
G24000504083041007,0.028456218
G24000504083041048,0.028456218
G24000504083041044,0.028456218
G24000504083041020,0.028456218
G24000504083041003,0.028456218
G24000504083041019,0.028456218
G24000504083041004,0.028456218
G24000504083042018,0.045063819
G24000504083042019,0.045063819
G24000504083042017,0.045063819
G24000504083042020,0.045063819
G24000504083042008,0.045063819
G24000504083042007,0.045063819
G24000504083042023,0.045063819
G24000504083042004,0.045063819
G24000504083042025,0.045063819
G24000504083042028,0.045063819
G24000504083042012,0.045063819
G24000504083042021,0.045063819
G24000504083042026,0.045063819
G24000504083042009,0.045063819
G24000504083042024,0.045063819
G24000504083042011,0.045063819
G24000504083042001,0.045063819
G24000504083042016,0.045063819
G24000504083042014,0.045063819
G24000504083042003,0.045063819
G24000504083042006,0.045063819
G24000504083042022,0.045063819
G24000504083042027,0.045063819
G24000504083042010,0.045063819
G24000504083042000,0.045063819
G24000504083042005,0.045063819
G24000504083042013,0.045063819
G24000504083042015,0.045063819
G24000504083042002,0.045063819
G24000504083043010,0.049051951
G24000504083043008,0.049051951
G24000504083043007,0.049051951
G24000504083043003,0.049051951
G24000504083043002,0.049051951
G24000504083043000,0.049051951
G24000504083043001,0.049051951
G24000504083043004,0.049051951
G24000504083043005,0.049051951
G24000504083043006,0.049051951
G24000504083043011,0.049051951
G24000504083043009,0.049051951
G24000504084001099,0.089783813
G24000504084001162,0.089783813
G24000504084001115,0.089783813
G24000504084001173,0.089783813
G24000504084001138,0.089783813
G24000504084001131,0.089783813
G24000504084001146,0.089783813
G24000504084001150,0.089783813
G24000504084001121,0.089783813
G24000504084001122,0.089783813
G24000504084001166,0.089783813
G24000504084001105,0.089783813
G24000504084001075,0.089783813
G24000504084001054,0.089783813
G24000504084001093,0.089783813
G24000504084001092,0.089783813
G24000504084001076,0.089783813
G24000504084001089,0.089783813
G24000504084001004,0.089783813
G24000504084001006,0.089783813
G24000504084001091,0.089783813
G24000504084001037,0.089783813
G24000504084001096,0.089783813
G24000504084001128,0.089783813
G24000504084001139,0.089783813
G24000504084001185,0.089783813
G24000504084001104,0.089783813
G24000504084001124,0.089783813
G24000504084001161,0.089783813
G24000504084001163,0.089783813
G24000504084001135,0.089783813
G24000504084001176,0.089783813
G24000504084001012,0.089783813
G24000504084001134,0.089783813
G24000504084001041,0.089783813
G24000504084001112,0.089783813
G24000504084001038,0.089783813
G24000504084001048,0.089783813
G24000504084001179,0.089783813
G24000504084001025,0.089783813
G24000504084001063,0.089783813
G24000504084001137,0.089783813
G24000504084001044,0.089783813
G24000504084001045,0.089783813
G24000504084001106,0.089783813
G24000504084001177,0.089783813
G24000504084001169,0.089783813
G24000504084001168,0.089783813
G24000504084001126,0.089783813
G24000504084001058,0.089783813
G24000504084001174,0.089783813
G24000504084001029,0.089783813
G24000504084001028,0.089783813
G24000504084001043,0.089783813
G24000504084001042,0.089783813
G24000504084001070,0.089783813
G24000504084001055,0.089783813
G24000504084001149,0.089783813
G24000504084001155,0.089783813
G24000504084001183,0.089783813
G24000504084001000,0.089783813
G24000504084001082,0.089783813
G24000504084001086,0.089783813
G24000504084001078,0.089783813
G24000504084001117,0.089783813
G24000504084001074,0.089783813
G24000504084001090,0.089783813
G24000504084001100,0.089783813
G24000504084001022,0.089783813
G24000504084001023,0.089783813
G24000504084001071,0.089783813
G24000504084001072,0.089783813
G24000504084001083,0.089783813
G24000504084001114,0.089783813
G24000504084001084,0.089783813
G24000504084001109,0.089783813
G24000504084001108,0.089783813
G24000504084001097,0.089783813
G24000504084001142,0.089783813
G24000504084001102,0.089783813
G24000504084001085,0.089783813
G24000504084001021,0.089783813
G24000504084001008,0.089783813
G24000504084001133,0.089783813
G24000504084001145,0.089783813
G24000504084001136,0.089783813
G24000504084001132,0.089783813
G24000504084001130,0.089783813
G24000504084001172,0.089783813
G24000504084001101,0.089783813
G24000504084001147,0.089783813
G24000504084001157,0.089783813
G24000504084001098,0.089783813
G24000504084001015,0.089783813
G24000504084001010,0.089783813
G24000504084001003,0.089783813
G24000504084001156,0.089783813
G24000504084001007,0.089783813
G24000504084001040,0.089783813
G24000504084001059,0.089783813
G24000504084001182,0.089783813
G24000504084001178,0.089783813
G24000504084001039,0.089783813
G24000504084001057,0.089783813
G24000504084001067,0.089783813
G24000504084001127,0.089783813
G24000504084001160,0.089783813
G24000504084001125,0.089783813
G24000504084001129,0.089783813
G24000504084001120,0.089783813
G24000504084001001,0.089783813
G24000504084001005,0.089783813
G24000504084001123,0.089783813
G24000504084001014,0.089783813
G24000504084001017,0.089783813
G24000504084001013,0.089783813
G24000504084001148,0.089783813
G24000504084001036,0.089783813
G24000504084001035,0.089783813
G24000504084001047,0.089783813
G24000504084001087,0.089783813
G24000504084001061,0.089783813
G24000504084001060,0.089783813
G24000504084001056,0.089783813
G24000504084001027,0.089783813
G24000504084001081,0.089783813
G24000504084001062,0.089783813
G24000504084001034,0.089783813
G24000504084001175,0.089783813
G24000504084001181,0.089783813
G24000504084001026,0.089783813
G24000504084001066,0.089783813
G24000504084001140,0.089783813
G24000504084001158,0.089783813
G24000504084001152,0.089783813
G24000504084001144,0.089783813
G24000504084001079,0.089783813
G24000504084001111,0.089783813
G24000504084001113,0.089783813
G24000504084001170,0.089783813
G24000504084001031,0.089783813
G24000504084001052,0.089783813
G24000504084001024,0.089783813
G24000504084001080,0.089783813
G24000504084001009,0.089783813
G24000504084001016,0.089783813
G24000504084001050,0.089783813
G24000504084001088,0.089783813
G24000504084001164,0.089783813
G24000504084001165,0.089783813
G24000504084001171,0.089783813
G24000504084001159,0.089783813
G24000504084001141,0.089783813
G24000504084001118,0.089783813
G24000504084001110,0.089783813
G24000504084001119,0.089783813
G24000504084001151,0.089783813
G24000504084001011,0.089783813
G24000504084001069,0.089783813
G24000504084001051,0.089783813
G24000504084001032,0.089783813
G24000504084001180,0.089783813
G24000504084001030,0.089783813
G24000504084001064,0.089783813
G24000504084001065,0.089783813
G24000504084001068,0.089783813
G24000504084001002,0.089783813
G24000504084001116,0.089783813
G24000504084001073,0.089783813
G24000504084001154,0.089783813
G24000504084001153,0.089783813
G24000504084001095,0.089783813
G24000504084001077,0.089783813
G24000504084001184,0.089783813
G24000504084001053,0.089783813
G24000504084001094,0.089783813
G24000504084001049,0.089783813
G24000504084001033,0.089783813
G24000504084001018,0.089783813
G24000504084001020,0.089783813
G24000504084001019,0.089783813
G24000504084001143,0.089783813
G24000504084001167,0.089783813
G24000504084001103,0.089783813
G24000504084001107,0.089783813
G24000504084001046,0.089783813
G24000504085021058,0.010215676
G24000504085021034,0.010215676
G24000504085021043,0.010215676
G24000504085021060,0.010215676
G24000504085021062,0.010215676
G24000504085021042,0.010215676
G24000504085021053,0.010215676
G24000504085021003,0.010215676
G24000504085021010,0.010215676
G24000504085021015,0.010215676
G24000504085021033,0.010215676
G24000504085021054,0.010215676
G24000504085021048,0.010215676
G24000504085021008,0.010215676
G24000504085021029,0.010215676
G24000504085021059,0.010215676
G24000504085021051,0.010215676
G24000504085021009,0.010215676
G24000504085021019,0.010215676
G24000504085021004,0.010215676
G24000504085021002,0.010215676
G24000504085021039,0.010215676
G24000504085021030,0.010215676
G24000504085021032,0.010215676
G24000504085021018,0.010215676
G24000504085021014,0.010215676
G24000504085021027,0.010215676
G24000504085021022,0.010215676
G24000504085021024,0.010215676
G24000504085021006,0.010215676
G24000504085021011,0.010215676
G24000504085021012,0.010215676
G24000504085021017,0.010215676
G24000504085021050,0.010215676
G24000504085021023,0.010215676
G24000504085021031,0.010215676
G24000504085021052,0.010215676
G24000504085021049,0.010215676
G24000504085021055,0.010215676
G24000504085021016,0.010215676
G24000504085021047,0.010215676
G24000504085021046,0.010215676
G24000504085021026,0.010215676
G24000504085021036,0.010215676
G24000504085021001,0.010215676
G24000504085021038,0.010215676
G24000504085021045,0.010215676
G24000504085021013,0.010215676
G24000504085021005,0.010215676
G24000504085021044,0.010215676
G24000504085021040,0.010215676
G24000504085021035,0.010215676
G24000504085021020,0.010215676
G24000504085021057,0.010215676
G24000504085021021,0.010215676
G24000504085021007,0.010215676
G24000504085021041,0.010215676
G24000504085021025,0.010215676
G24000504085021061,0.010215676
G24000504085021028,0.010215676
G24000504085021056,0.010215676
G24000504085021037,0.010215676
G24000504085023005,0.000919219
G24000504085023003,0.000919219
G24000504085023008,0.000919219
G24000504085023001,0.000919219
G24000504085023006,0.000919219
G24000504085023002,0.000919219
G24000504085023004,0.000919219
G24000504085023007,0.000919219
G24000504085052024,0.033997127
G24000504085052059,0.033997127
G24000504085052031,0.033997127
G24000504085052000,0.033997127
G24000504085052025,0.033997127
G24000504085052036,0.033997127
G24000504085052032,0.033997127
G24000504085052008,0.033997127
G24000504085052058,0.033997127
G24000504085052009,0.033997127
G24000504085052042,0.033997127
G24000504085052044,0.033997127
G24000504085052001,0.033997127
G24000504085052052,0.033997127
G24000504085052030,0.033997127
G24000504085052054,0.033997127
G24000504085052010,0.033997127
G24000504085052050,0.033997127
G24000504085052011,0.033997127
G24000504085052051,0.033997127
G24000504085052027,0.033997127
G24000504085052022,0.033997127
G24000504085052066,0.033997127
G24000504085052029,0.033997127
G24000504085052021,0.033997127
G24000504085052065,0.033997127
G24000504085052064,0.033997127
G24000504085052056,0.033997127
G24000504085052055,0.033997127
G24000504085052007,0.033997127
G24000504085052015,0.033997127
G24000504085052017,0.033997127
G24000504085052057,0.033997127
G24000504085052041,0.033997127
G24000504085052004,0.033997127
G24000504085052013,0.033997127
G24000504085052002,0.033997127
G24000504085052023,0.033997127
G24000504085052061,0.033997127
G24000504085052040,0.033997127
G24000504085052012,0.033997127
G24000504085052043,0.033997127
G24000504085052063,0.033997127
G24000504085052016,0.033997127
G24000504085052019,0.033997127
G24000504085052035,0.033997127
G24000504085052014,0.033997127
G24000504085052033,0.033997127
G24000504085052026,0.033997127
G24000504085052060,0.033997127
G24000504085052046,0.033997127
G24000504085052005,0.033997127
G24000504085052062,0.033997127
G24000504085052020,0.033997127
G24000504085052028,0.033997127
G24000504085052053,0.033997127
G24000504085052045,0.033997127
G24000504085052037,0.033997127
G24000504085052049,0.033997127
G24000504085052048,0.033997127
G24000504085052039,0.033997127
G24000504085052047,0.033997127
G24000504085052038,0.033997127
G24000504085052018,0.033997127
G24000504085052034,0.033997127
G24000504085052003,0.033997127
G24000504085052006,0.033997127
G24000504086022009,0.002075111
G24000504086022000,0.002075111
G24000504086022008,0.002075111
G24000504086022003,0.002075111
G24000504086022006,0.002075111
G24000504086022012,0.002075111
G24000504086022011,0.002075111
G24000504086022005,0.002075111
G24000504086022004,0.002075111
G24000504086022010,0.002075111
G24000504086022001,0.002075111
G24000504086022013,0.002075111
G24000504086022014,0.002075111
G24000504086022007,0.002075111
G24000504086022002,0.002075111
G24000504087021005,0.152751362
G24000504087021001,0.152751362
G24000504087021012,0.152751362
G24000504087021003,0.152751362
G24000504087021011,0.152751362
G24000504087021006,0.152751362
G24000504087021013,0.152751362
G24000504087021014,0.152751362
G24000504087021007,0.152751362
G24000504087021010,0.152751362
G24000504087021018,0.152751362
G24000504087021009,0.152751362
G24000504087021015,0.152751362
G24000504087021008,0.152751362
G24000504087021004,0.152751362
G24000504087021000,0.152751362
G24000504087021002,0.152751362
G24000504087021016,0.152751362
G24000504087021017,0.152751362
G24000504087022000,0.024495846
G24000504087022001,0.024495846
G24000504087022009,0.024495846
G24000504087022002,0.024495846
G24000504087022004,0.024495846
G24000504087022006,0.024495846
G24000504087022005,0.024495846
G24000504087022008,0.024495846
G24000504087022011,0.024495846
G24000504087022003,0.024495846
G24000504087022007,0.024495846
G24000504087022010,0.024495846
G24000504087031011,0.002778117
G24000504087031010,0.002778117
G24000504087031012,0.002778117
G24000504087031000,0.002778117
G24000504087031003,0.002778117
G24000504087031005,0.002778117
G24000504087031006,0.002778117
G24000504087031004,0.002778117
G24000504087031015,0.002778117
G24000504087031009,0.002778117
G24000504087031008,0.002778117
G24000504087031007,0.002778117
G24000504087031002,0.002778117
G24000504087031013,0.002778117
G24000504087031001,0.002778117
G24000504087031014,0.002778117
G24000504087032001,0.008994706
G24000504087032008,0.008994706
G24000504087032003,0.008994706
G24000504087032000,0.008994706
G24000504087032006,0.008994706
G24000504087032012,0.008994706
G24000504087032004,0.008994706
G24000504087032009,0.008994706
G24000504087032005,0.008994706
G24000504087032010,0.008994706
G24000504087032011,0.008994706
G24000504087032007,0.008994706
G24000504087032002,0.008994706
G24000504087042033,0.021244729
G24000504087042023,0.021244729
G24000504087042012,0.021244729
G24000504087042063,0.021244729
G24000504087042036,0.021244729
G24000504087042045,0.021244729
G24000504087042031,0.021244729
G24000504087042048,0.021244729
G24000504087042011,0.021244729
G24000504087042043,0.021244729
G24000504087042022,0.021244729
G24000504087042007,0.021244729
G24000504087042003,0.021244729
G24000504087042018,0.021244729
G24000504087042019,0.021244729
G24000504087042020,0.021244729
G24000504087042035,0.021244729
G24000504087042028,0.021244729
G24000504087042057,0.021244729
G24000504087042009,0.021244729
G24000504087042004,0.021244729
G24000504087042034,0.021244729
G24000504087042060,0.021244729
G24000504087042000,0.021244729
G24000504087042061,0.021244729
G24000504087042014,0.021244729
G24000504087042052,0.021244729
G24000504087042008,0.021244729
G24000504087042053,0.021244729
G24000504087042013,0.021244729
G24000504087042032,0.021244729
G24000504087042049,0.021244729
G24000504087042047,0.021244729
G24000504087042059,0.021244729
G24000504087042042,0.021244729
G24000504087042058,0.021244729
G24000504087042017,0.021244729
G24000504087042041,0.021244729
G24000504087042025,0.021244729
G24000504087042001,0.021244729
G24000504087042030,0.021244729
G24000504087042062,0.021244729
G24000504087042040,0.021244729
G24000504087042026,0.021244729
G24000504087042006,0.021244729
G24000504087042005,0.021244729
G24000504087042046,0.021244729
G24000504087042055,0.021244729
G24000504087042015,0.021244729
G24000504087042038,0.021244729
G24000504087042024,0.021244729
G24000504087042027,0.021244729
G24000504087042021,0.021244729
G24000504087042039,0.021244729
G24000504087042037,0.021244729
G24000504087042054,0.021244729
G24000504087042044,0.021244729
G24000504087042029,0.021244729
G24000504087042002,0.021244729
G24000504087042010,0.021244729
G24000504087042016,0.021244729
G24000504087042056,0.021244729
G24000504087042050,0.021244729
G24000504087042051,0.021244729
G24000504088001004,0.022261306
G24000504088001005,0.022261306
G24000504088001009,0.022261306
G24000504088001030,0.022261306
G24000504088001042,0.022261306
G24000504088001022,0.022261306
G24000504088001000,0.022261306
G24000504088001010,0.022261306
G24000504088001041,0.022261306
G24000504088001028,0.022261306
G24000504088001003,0.022261306
G24000504088001002,0.022261306
G24000504088001033,0.022261306
G24000504088001017,0.022261306
G24000504088001019,0.022261306
G24000504088001024,0.022261306
G24000504088001035,0.022261306
G24000504088001027,0.022261306
G24000504088001016,0.022261306
G24000504088001008,0.022261306
G24000504088001014,0.022261306
G24000504088001001,0.022261306
G24000504088001006,0.022261306
G24000504088001013,0.022261306
G24000504088001026,0.022261306
G24000504088001040,0.022261306
G24000504088001034,0.022261306
G24000504088001015,0.022261306
G24000504088001012,0.022261306
G24000504088001036,0.022261306
G24000504088001037,0.022261306
G24000504088001039,0.022261306
G24000504088001032,0.022261306
G24000504088001020,0.022261306
G24000504088001038,0.022261306
G24000504088001031,0.022261306
G24000504088001023,0.022261306
G24000504088001018,0.022261306
G24000504088001025,0.022261306
G24000504088001007,0.022261306
G24000504088001011,0.022261306
G24000504088001021,0.022261306
G24000504088001029,0.022261306
G24000504088002013,0.124882642
G24000504088002019,0.124882642
G24000504088002024,0.124882642
G24000504088002017,0.124882642
G24000504088002001,0.124882642
G24000504088002012,0.124882642
