GISJOIN,Shape_Area,fld_area,perc_fld_area
G24000504085022005,5305.456863,0,0
G24000504085022006,1448.510129,0,0
G24000504085022007,204.9497253,0,0
G24000504085022008,973.2113824,0,0
G24000504085022009,9911.459342,0,0
G24000504085022010,3152.622946,0,0
G24000504085022014,4478.800112,0,0
G24000504085022015,8513.879918,0,0
G24000504085022017,989.9192612,0,0
G24000504085022018,5326.849791,0,0
G24000504085022020,4697.077873,0,0
G24000504085022021,3276.386542,0,0
G24000504085022022,2572.268459,0,0
G24000504085022023,304.3521715,0,0
G24000504085022024,3937.516593,0,0
G24000504085022025,2263.893727,0,0
G24000504085023001,76611.28876,0,0
G24000504085023002,976.9015646,0,0
G24000504085023004,2994.319052,0,0
G24000504085023005,2362.526705,0,0
G24000504085031000,3698.760622,262.8334785,0.071059878
G24000504085031001,16592.22849,0,0
G24000504085031002,1224.899314,0,0
G24000504085031003,12675.40148,0,0
G24000504085031004,993.586872,0,0
G24000504085031006,202.2210111,0,0
G24000504085031008,6026.47878,598.4462747,0.09930281
G24000504085031009,28334.74379,0,0
G24000504085031010,3145.222283,0,0
G24000504085031012,3771.498633,0,0
G24000504085031014,1447.322943,0,0
G24000504085031015,5051.049052,0,0
G24000504085031016,15491.29833,0,0
G24000504085031017,3341.372592,0,0
G24000504085032000,178.4433591,0,0
G24000504085032001,6734.939447,0,0
G24000504085032006,3568.694059,0,0
G24000504085032010,10261.16275,0,0
G24000504085032011,2215.77693,0,0
G24000504085032013,11833.63218,0,0
G24000504085032014,5315.060472,0,0
G24000504085032015,2104.207812,0,0
G24000504085032016,4958.940473,0,0
G24000504085032017,2027.450064,0,0
G24000504085032019,4683.033233,0,0
G24000504085032021,3597.368534,0,0
G24000504085032025,179.1999044,0,0
G24000504085032027,2881.001039,0,0
G24000504085032028,3951.963814,0,0
G24000504085032029,2920.456309,0,0
G24000504085032030,9911.276337,0,0
G24000504085032035,606.4267209,0,0
G24000504085032036,2707.177773,0,0
G24000504085051000,9193.774491,0,0
G24000504085051001,11465.30272,0,0
G24000504085051003,9528.710496,0,0
G24000504085051004,7881.339745,0,0
G24000504085051005,6171.217102,0,0
G24000504085051006,3594.283775,0,0
G24000504085051007,9106.039505,0,0
G24000504085051008,2002.969342,0,0
G24000504085051009,7300.008202,0,0
G24000504085051010,5162.760552,0,0
G24000504085051011,4241.784749,0,0
G24000504085051012,6789.115472,0,0
G24000504085051013,6512.051553,0,0
G24000504085051015,5069.593319,0,0
G24000504085051016,4608.918205,0,0
G24000504085051017,15506.41887,0,0
G24000504085051018,6533.290296,0,0
G24000504085051022,10449.3325,0,0
G24000504085051023,14664.59358,0,0
G24000504085051025,5471.800252,0,0
G24000504085051026,3188.053496,0,0
G24000504085052000,59051.12622,0,0
G24000504085052003,2499.32927,0,0
G24000504085052005,475.6943829,0,0
G24000504085052006,8414.778039,0,0
G24000504085052008,1181.408868,0,0
G24000504085052009,640.2841474,0,0
G24000504085052010,5859.523226,0,0
G24000504085052014,723.0961554,0,0
G24000504085052015,10797.53869,0,0
G24000504085052016,9429.405221,7846.012533,0.832079262
G24000504085052017,1791.617432,0,0
G24000504085052018,497.7347942,0,0
G24000504085052019,997.3334618,0,0
G24000504085052020,1786.408172,0,0
G24000504085052021,932.6902751,0,0
G24000504085052022,4054.31327,0,0
G24000504085052024,2033.770766,0,0
G24000504085052026,581.2580864,0,0
G24000504085052027,1044.338818,0,0
G24000504085052028,5385.805099,0,0
G24000504085052029,1094.195868,0,0
G24000504085052034,4985.749439,0,0
G24000504085052035,59683.47883,0,0
G24000504085052037,453.0049733,0,0
G24000504085052039,347.0380099,0,0
G24000504085052042,2317.451464,0,0
G24000504085052043,21164.11495,0,0
G24000504085052044,630.1401752,0,0
G24000504085052045,3759.379903,0,0
G24000504085052046,7822.895741,0,0
G24000504085052048,2734.587757,0,0
G24000504085052049,4024.546113,0,0
G24000504085052050,3767.125032,0,0
G24000504085052052,18063.3842,0,0
G24000504085052053,31966.97541,0,0
G24000504085052059,4677.561436,0,0
G24000504085052062,1769.692444,0,0
G24000504085052064,30576.85203,0,0
G24000504085052066,3775.897399,0,0
G24000504085061000,5984.855354,0,0
G24000504085061001,2216.370953,0,0
G24000504085061002,5368.17918,0,0
G24000504085061004,4626.625028,0,0
G24000504085061005,9667.456908,0,0
G24000504085061006,1299.488225,0,0
G24000504085061007,13396.87381,0,0
G24000504085061008,31471.49586,0,0
G24000504085061009,2396.16129,0,0
G24000504085061010,949.2485672,0,0
G24000504085061011,328.815163,0,0
G24000504085061013,1386.751593,0,0
G24000504085061015,956.1913168,0,0
G24000504085061016,3279.971026,0,0
G24000504085061018,1180.578503,0,0
G24000504085061019,1136.008388,0,0
G24000504085062000,20067.01309,0,0
G24000504085062003,4200.256548,0,0
G24000504085062004,3909.811839,0,0
G24000504085062005,1097.347995,0,0
G24000504085062006,529.1810631,0,0
G24000504085062007,3032.903911,0,0
G24000504085062008,2030.68058,0,0
G24000504085062009,7579.110142,0,0
G24000504085062010,8739.993222,0,0
G24000504085062011,2389.082875,0,0
G24000504085062013,3562.456937,0,0
G24000504085062014,4047.098771,0,0
G24000504085062015,2448.756336,0,0
G24000504085062016,6222.972365,0,0
G24000504085071000,3379.355588,0,0
G24000504085071004,29956.15681,0,0
G24000504085071006,11829.53597,0,0
G24000504085071010,3991.314176,0,0
G24000504085072000,7866.65238,0,0
G24000504085072001,4678.425672,0,0
G24000504085072002,596.6037093,0,0
G24000504085072003,1873.914672,0,0
G24000504085072004,4176.306288,0,0
G24000504085072005,2890.870276,0,0
G24000504085072006,6594.736122,0,0
G24000504085072007,3926.392778,0,0
G24000504085072008,23588.3089,0,0
G24000504085072009,817.6084303,0,0
G24000504085072012,1329.750417,0,0
G24000504085072014,400.1770801,0,0
G24000504085072015,4179.298476,0,0
G24000504085072023,771.6914066,0,0
G24000504085073000,2391.767508,0,0
G24000504085073001,1646.099182,0,0
G24000504085073002,2526.939044,0,0
G24000504085073003,7818.056486,0,0
G24000504085073004,5083.620529,0,0
G24000504085073006,859.3457219,0,0
G24000504085073008,6709.706345,0,0
G24000504085073009,6240.238519,0,0
G24000504085073010,4094.029291,0,0
G24000504085073011,1021.375128,0,0
G24000504085073012,465.3915236,0,0
G24000504085073013,4883.400047,0,0
G24000504086011000,6390.557591,0,0
G24000504086011001,3072.818505,0,0
G24000504086011002,2970.017591,0,0
G24000504086011003,3565.726786,0,0
G24000504086011004,8071.514266,0,0
G24000504086011005,5214.604952,0,0
G24000504086011006,3603.433726,0,0
G24000504086011007,3477.87374,0,0
G24000504086011008,4361.90175,0,0
G24000504086011009,3860.674921,0,0
G24000504086011010,2831.774038,0,0
G24000504086011011,3839.3842,0,0
G24000504086011012,2824.335335,0,0
G24000504086011013,1605.330552,0,0
G24000504086011014,3282.640273,0,0
G24000504086011015,3577.668735,0,0
G24000504086011016,4330.221857,0,0
G24000504086011017,4117.583135,0,0
G24000504086011018,3442.932193,0,0
G24000504086011019,2340.917402,0,0
G24000504086011020,4477.904922,0,0
G24000504086011021,1708.560851,0,0
G24000504086012000,1547.688434,0,0
G24000504086012001,5570.913932,0,0
G24000504086012002,1452.661053,0,0
G24000504086012003,21279.07831,0,0
G24000504086012005,1922.145488,0,0
G24000504086012006,2880.150526,0,0
G24000504086012007,5177.906569,0,0
G24000504086012008,641.9791197,0,0
G24000504086012009,7779.229794,0,0
G24000504086012010,6492.188373,0,0
G24000504086012011,6265.031199,0,0
G24000504086012012,4970.698512,0,0
G24000504086012013,385.3207968,0,0
G24000504086012014,1764.823787,0,0
G24000504086012015,3987.973459,0,0
G24000504086012016,1375.435704,0,0
G24000504086013000,2981.626652,0,0
G24000504086013001,2648.369933,0,0
G24000504086013002,3295.152319,0,0
G24000504086013003,2394.283246,0,0
G24000504086013006,2532.112359,0,0
G24000504086013007,3739.904388,0,0
G24000504086013008,3804.428845,0,0
G24000504086013009,3322.629372,0,0
G24000504086013010,7658.499194,0,0
G24000504086013011,2009.899827,0,0
G24000504086013014,5435.979784,0,0
G24000504086013015,3309.472439,0,0
G24000504086013016,3161.923513,0,0
G24000504086013017,5777.486461,0,0
G24000504086013018,13652.6626,0,0
G24000504086013019,1715.237547,0,0
G24000504086013020,1060.160046,0,0
G24000504086013023,3311.957034,0,0
G24000504086014000,6443.341448,0,0
G24000504086014001,3002.154223,0,0
G24000504086014002,2388.967614,0,0
G24000504086014003,2079.385761,0,0
G24000504086014004,1713.953797,0,0
G24000504086014005,4203.596352,0,0
G24000504086014006,6897.386588,0,0
G24000504086014008,2746.976471,0,0
G24000504086014009,2255.002773,0,0
G24000504086014010,3495.817931,0,0
G24000504086014011,3113.488962,0,0
G24000504086014014,3539.495161,0,0
G24000504086014018,2349.193586,0,0
G24000504086014019,3507.981038,0,0
G24000504086014020,3009.782734,0,0
G24000504086014021,3512.945892,0,0
G24000504086021000,1349.782808,0,0
G24000504086021001,4775.114183,445.1874887,0.093230753
G24000504086021002,4150.926061,0,0
G24000504086021003,20000.56403,0,0
G24000504086021004,2329.779851,0,0
G24000504086021006,4380.097683,0,0
G24000504086021007,1574.533421,0,0
G24000504086021008,5036.41568,0,0
G24000504086021009,4421.471818,0,0
G24000504086021010,3850.38824,0,0
G24000504086021011,2469.035404,0,0
G24000504086021012,2274.399056,0,0
G24000504086021013,1645.277088,0,0
G24000504086021014,2641.129543,0,0
G24000504086021015,1039.432297,0,0
G24000504086021016,6267.122677,0,0
G24000504086021017,7063.800826,0,0
G24000504086021018,4793.244693,0,0
G24000504086021019,1531.619411,0,0
G24000504086021021,7526.883013,0,0
G24000504086022000,6415.75415,0,0
G24000504086022001,7751.491186,0,0
G24000504086022002,8799.11187,0,0
G24000504086022004,3148.846553,0,0
G24000504086022005,8004.819192,0,0
G24000504086022006,35843.12585,1817.84679,0.050716748
G24000504086022010,3006.892848,0,0
G24000504086022012,4684.721391,0,0
G24000504086022013,3223.160373,0,0
G24000504086022014,4655.798423,0,0
G24000504087021004,669.4185895,189.8590098,0.283617773
G24000504087021005,8056.715069,0,0
G24000504087021006,4095.437918,0,0
G24000504087021007,3978.160698,0,0
G24000504087021008,12497.35335,0,0
G24000504087021009,3025.826351,0,0
G24000504087021010,2969.246918,0,0
G24000504087021011,6068.641513,0,0
G24000504087021012,23576.8647,0,0
G24000504087021013,2400.900353,0,0
G24000504087021014,16791.88283,0,0
G24000504087021016,972.7057773,0,0
G24000504087021017,4690.710685,153.1406681,0.032647647
G24000504087021018,1900.653622,0,0
G24000504087022001,41430.23335,200.1063918,0.004829961
G24000504087022002,5427.124994,0,0
G24000504087022005,6630.038051,0,0
G24000504087022006,7972.956311,0,0
G24000504087022007,7061.221688,0,0
G24000504087022008,5900.56526,0,0
G24000504087022009,802.8912549,0,0
G24000504087022010,117.9802918,117.9802918,1
G24000504087031000,13591.62817,0,0
G24000504087031002,3331.412222,0,0
G24000504087031003,1420.49842,0,0
G24000504087031004,4837.778145,0,0
G24000504087031005,4940.692554,0,0
G24000504087031007,3372.273939,0,0
G24000504087031008,3871.311783,0,0
G24000504087031009,1501.245804,0,0
G24000504087031010,3068.973992,0,0
G24000504087031011,7520.09076,0,0
G24000504087031012,3682.364954,0,0
G24000504087031013,628.5888654,0,0
G24000504087031014,3243.449116,0,0
G24000504087031015,3667.971389,0,0
G24000504087032000,16953.39398,0,0
G24000504087032001,47213.46394,0,0
G24000504087032006,33184.13949,0,0
G24000504087032008,2802.975894,0,0
G24000504087032009,1289.964867,0,0
G24000504087032010,3405.709756,0,0
G24000504087032011,12595.92176,0,0
G24000504087032012,3895.190241,0,0
G24000504087033000,29512.5299,0,0
G24000504087033001,5291.706992,0,0
G24000504087033002,5570.888108,870.0997996,0.15618691
G24000504087033003,1259.223204,0,0
G24000504087033005,1097.073089,0,0
G24000504087033009,2770.114979,0,0
G24000504087033013,2704.328291,0,0
G24000504087034001,35252.13091,0,0
G24000504087034003,4867.198403,0,0
G24000504087034006,1516.767695,0,0
G24000504087034008,12141.32056,0,0
G24000504087034010,968.1394672,0,0
G24000504087034012,15149.03493,0,0
G24000504087041000,25817.03356,0,0
G24000504087041001,447.3964426,0,0
G24000504087041003,781.9914575,0,0
G24000504087041005,2727.333174,0,0
G24000504087041006,92846.78647,0,0
G24000504087041007,680.4379413,0,0
G24000504087041010,203.2591079,0,0
G24000504087041011,1536.190869,0,0
G24000504087041012,5485.698912,0,0
G24000504087041013,1061.864425,0,0
G24000504087041015,462.6128194,0,0
G24000504087041016,2595.85333,0,0
G24000504087042000,28320.20183,0,0
G24000504087042015,6222.93641,0,0
G24000504087042017,53964.85604,0,0
G24000504087042018,1297.010112,0,0
G24000504087042020,782.7027824,0,0
G24000504087042024,10915.10892,0,0
G24000504087042025,5416.216541,0,0
G24000504087042027,88.0584722,0,0
G24000504087042028,892.148769,0,0
G24000504087042031,1547.587358,0,0
G24000504087042032,1409.926361,0,0
G24000504087042035,1986.522094,0,0
G24000504087042036,5586.120548,0,0
G24000504087042037,1837.772441,0,0
G24000504087042038,4383.99766,0,0
G24000504087042039,101.9514607,0,0
G24000504087042043,5873.153722,0,0
G24000504087042044,5309.285785,0,0
G24000504087042045,6591.294658,0,0
G24000504087042046,838.8646075,0,0
G24000504087042047,7045.485058,0,0
G24000504087042048,9826.612309,0,0
G24000504087042049,4415.606186,0,0
G24000504087042050,2885.212366,0,0
G24000504087042051,1297.982421,0,0
G24000504087042052,4855.47873,0,0
G24000504087042053,1418.577818,0,0
G24000504087042055,3813.448136,160.3001913,0.042035498
G24000504087042056,2657.102471,0,0
G24000504087042058,838.8678327,0,0
G24000504087042059,5876.063908,0,0
G24000504087042060,4105.952012,0,0
G24000504087042061,1294.805509,0,0
G24000504087043000,53451.61091,0,0
G24000504087043001,3231.051459,0,0
G24000504087043004,488.3411505,0,0
G24000504087043005,14204.97681,0,0
G24000504087043007,1344.201128,0,0
G24000504088001004,2135.869962,0,0
G24000504088001005,5572.161242,0,0
G24000504088001007,1219.984234,0,0
G24000504088001008,23846.36524,0,0
G24000504088001009,890.7665574,0,0
G24000504088001010,7214.335197,0,0
G24000504088001011,17037.39545,0,0
G24000504088001012,29008.97902,0,0
G24000504088001014,15384.53459,0,0
G24000504088001015,458.6596841,0,0
G24000504088001016,17142.63235,0,0
G24000504088001019,4318.31833,0,0
G24000504088001020,1037.26872,0,0
G24000504088001021,1901.501809,0,0
G24000504088001022,2458.969111,0,0
G24000504088001023,866.5500653,0,0
G24000504088001024,11762.04456,0,0
G24000504088001026,1559.890956,0,0
G24000504088001027,515.9539882,0,0
G24000504088001028,8627.819496,0,0
G24000504088001029,3506.940889,0,0
G24000504088001030,5424.899809,0,0
G24000504088001031,4708.137981,0,0
G24000504088001033,5785.142111,0,0
G24000504088001034,9939.027146,0,0
G24000504088001036,5842.350084,0,0
G24000504088001037,7989.558128,0,0
G24000504088001040,5527.16237,0,0
G24000504088001041,2464.547295,0,0
G24000504088001042,4766.573472,0,0
G24000504088002001,20906.27358,0,0
G24000504088002002,55627.24097,0,0
G24000504088002003,1908.135817,0,0
G24000504088002004,2711.513416,0,0
G24000504088002006,7843.984514,0,0
G24000504088002007,2993.95446,0,0
G24000504088002008,2195.675939,0,0
G24000504088002009,3062.434931,0,0
G24000504088002010,3512.863364,0,0
G24000504088002011,11503.43354,0,0
G24000504088002015,7571.506687,1578.582393,0.208489863
G24000504088002016,4765.152858,252.6017387,0.053010207
G24000504088002017,2444.252231,0,0
G24000504088002018,3290.555439,0,0
G24000504088002019,2765.680794,0,0
G24000504088002020,3124.217733,0,0
G24000504088002021,1768.899134,0,0
G24000504088002024,3514.746075,0,0
G24000504089001000,68901.83421,0,0
G24000504089001001,2478.142322,0,0
G24000504089001002,3353.704465,0,0
G24000504089001003,4347.845746,0,0
G24000504089001004,3471.219946,0,0
G24000504089001005,4053.766827,0,0
G24000504089001006,4045.878427,0,0
G24000504089001007,7332.254588,0,0
G24000504089001009,3359.781571,0,0
G24000504089002000,1887.095938,0,0
G24000504089002003,13460.13481,1129.915262,0.083945315
G24000504089002006,6246.142876,0,0
G24000504089002008,41263.13516,0,0
G24000504089002012,173.3645152,0,0
G24000504089002013,8756.490281,0,0
G24000504089002014,1188.592243,0,0
G24000504089002015,2069.494252,0,0
G24000504089002016,18696.82798,1376.143079,0.073603024
G24000504089002017,21909.50512,0,0
G24000504089002018,246.0086765,0,0
G24000504089002019,1384.016825,0,0
G24000504089002020,2199.235196,0,0
G24000504089002022,333.5117987,0,0
G24000504089002023,3861.681117,3539.122895,0.916472072
G24000504089002024,3988.640978,3988.640978,1
G24000504089002025,55.02855025,0,0
G24000504101001000,5321.54911,0,0
G24000504101001003,1565.351128,0,0
G24000504101001004,3029.363282,0,0
G24000504101001005,161.1930238,0,0
G24000504101001006,12458.50329,0,0
G24000504101001008,9719.649383,0,0
G24000504101001010,24539.48472,0,0
G24000504101001011,3197.240289,0,0
G24000504101001012,10866.77065,0,0
G24000504101001013,5835.695334,0,0
G24000504101001015,9608.255732,0,0
G24000504101001017,14123.64654,0,0
G24000504101001019,820.5403432,0,0
G24000504101001022,1967.985837,0,0
G24000504101001023,60.54996666,0,0
G24000504101002000,1055.076148,0,0
G24000504101002001,12568.81612,0,0
G24000504101002003,167.0369848,0,0
G24000504101002006,206.1263721,0,0
G24000504101002007,298.404471,0,0
G24000504101002008,23393.26904,102.2953701,0.004372855
G24000504101002014,1194.076346,123.4199513,0.103360184
G24000504101002015,209.2138766,0,0
G24000504101002017,6657.307179,0,0
G24000504101002019,936.0357693,0,0
G24000504101002020,292.3101325,0,0
G24000504101002021,17222.72032,0,0
G24000504101002025,7341.551274,0,0
G24000504101002028,636.582883,0,0
G24000504101002029,93.17131678,0,0
G24000504101002030,108.2813343,0,0
G24000504101002031,12014.89351,0,0
G24000504101002032,203.4303433,0,0
G24000504101002036,13640.07751,0,0
G24000504101002037,21063.1793,203.5232472,0.009662513
G24000504101002039,1639.598967,1111.392557,0.677844143
G24000504101002040,213.555519,0,0
G24000504101002041,2010.377265,0,0
G24000504101002042,1602.555216,0,0
G24000504101002043,467.646854,0,0
G24000504101002044,547.4779514,0,0
G24000504101002045,722.6749364,0,0
G24000504101002046,19177.56167,644.2017371,0.033591431
G24000504101002047,935.4696751,0,0
G24000504101002050,598.7503635,0,0
G24000504101002051,615.9953148,0,0
G24000504101002054,2123.766397,0,0
G24000504101002055,786.0385038,0,0
G24000504101002056,2646.73978,0,0
G24000504101002057,2272.834655,0,0
G24000504101002058,7275.823836,0,0
G24000504101003000,40627.64839,0,0
G24000504101003001,308.912791,0,0
G24000504101003004,3218.886479,0,0
G24000504101003006,178.6969292,0,0
G24000504101003008,3578.255481,0,0
G24000504101003011,2102.88743,0,0
G24000504101003013,798.1991435,0,0
G24000504101003014,142.4811621,0,0
G24000504101003015,2769.441562,0,0
G24000504101003016,12936.86609,896.2585794,0.06927942
G24000504101003017,2389.068482,0,0
G24000504101003018,5360.414241,0,0
G24000504101003020,9153.64219,392.4543662,0.042874121
G24000504101003021,387.6465882,0,0
G24000504101003022,686.3662578,0,0
G24000504101003024,602.0649725,0,0
G24000504101003025,4099.402826,0,0
G24000504101003027,2393.471331,0,0
G24000504101003029,11892.79468,0,0
G24000504101003030,4577.932831,0,0
G24000504101003031,10249.46605,0,0
G24000504101003033,9029.948924,493.711526,0.054674897
G24000504101003035,6386.048162,0,0
G24000504101003036,3187.373123,0,0
G24000504101003037,140.9956971,140.9956971,1
G24000504101003039,163.5119361,0,0
G24000504101003041,3369.807558,0,0
G24000504101003042,12486.68565,0,0
G24000504101003043,4431.717424,0,0
G24000504101003044,10870.56026,452.9339579,0.04166611
G24000504101003050,39825.27639,0,0
G24000504101003051,849.9808885,0,0
G24000504101003052,1489.859602,0,0
G24000504101003054,155.9401193,0,0
G24000504101003055,5799.595753,0,0
G24000504101003056,8667.167977,0,0
G24000504101003057,1571.507655,0,0
G24000504101003059,15298.60716,0,0
G24000504101003062,2862.251689,0,0
G24000504101003064,2482.46464,0,0
G24000504101003065,2793.45957,0,0
G24000504101003069,3006.63121,0,0
G24000504101003070,3156.42596,0,0
G24000504101003071,2448.999655,0,0
G24000504101003072,140.4268753,0,0
G24000504101004000,5944.643628,0,0
G24000504101004002,22432.45597,0,0
G24000504101004003,2231.694117,0,0
G24000504101004004,1086.711128,0,0
G24000504101004005,607.8614686,0,0
G24000504101004006,541.1673677,0,0
G24000504101004009,6521.335646,0,0
G24000504101004013,5214.168294,0,0
G24000504101004014,330.6004295,0,0
G24000504101004016,51398.00495,0,0
G24000504101004020,2807.809257,0,0
G24000504101004021,2938.297999,0,0
G24000504101004024,19970.26905,0,0
G24000504101004025,397.1325831,0,0
G24000504101004026,7986.313085,0,0
G24000504101004028,127.4280055,0,0
G24000504101004029,1152.899668,0,0
G24000504101004030,1479.394018,0,0
G24000504101004032,31913.06888,0,0
G24000504101004037,6390.383482,0,0
G24000504101004040,7163.128286,0,0
G24000504102001000,1884.121945,0,0
G24000504102001001,14935.49353,0,0
G24000504102001003,18032.40809,0,0
G24000504102001006,6262.665213,0,0
G24000504102001008,3254.609123,0,0
G24000504102001009,17638.85246,0,0
G24000504102001010,16584.80069,0,0
G24000504102001012,6709.912547,0,0
G24000504102001013,152.1215143,0,0
G24000504102001014,3744.035033,0,0
G24000504102001015,44263.38181,0,0
G24000504102001017,671.0574545,0,0
G24000504102001019,1610.038125,0,0
G24000504102001023,9691.633573,0,0
G24000504102001025,14503.75943,0,0
G24000504102002000,43379.2379,0,0
G24000504102002001,145.1185042,0,0
G24000504102002005,601.1412473,0,0
G24000504102002006,867.0076525,0,0
G24000504102002007,16809.34863,0,0
G24000504102002008,4126.478014,0,0
G24000504102002009,39702.61773,0,0
G24000504102002013,10699.24073,0,0
G24000504102002014,381.9541859,0,0
G24000504102002015,1042.349122,0,0
G24000504102002016,898.4161136,0,0
G24000504102002017,9268.660858,0,0
G24000504102002018,9714.768464,0,0
G24000504102002019,15240.43682,0,0
G24000504102002022,9673.803735,0,0
G24000504102002024,242.0087839,0,0
G24000504102002028,2357.569391,0,0
G24000504102002029,7859.220623,0,0
G24000504102003000,29911.53223,0,0
G24000504102003005,3424.294432,0,0
G24000504102003006,6472.309246,0,0
G24000504102003007,1055.632228,0,0
G24000504102003009,5550.404435,0,0
G24000504102003010,38753.44092,0,0
G24000504102003011,6332.3398,0,0
G24000504102003012,11927.0315,0,0
G24000504102003013,3728.196911,0,0
G24000504102003014,4239.394509,0,0
G24000504102003015,613.1806107,0,0
G24000504102003016,1367.341831,0,0
G24000504102003019,34410.4931,0,0
G24000504102003024,4315.150772,0,0
G24000504102003025,1087.282772,0,0
G24000504102003026,282.3547191,0,0
G24000504102003027,169.9400035,0,0
G24000504102003028,556.0707436,0,0
G24000504102003031,1119.250596,0,0
G24000504102003032,844.3655523,0,0
G24000504111011001,21244.82601,0,0
G24000504111011002,1319.224864,0,0
G24000504111011003,1250.6495,0,0
G24000504111011004,44646.11376,0,0
G24000504111011005,331.6361258,0,0
G24000504111011007,14561.94224,0,0
G24000504111011008,555.7449216,0,0
G24000504111011009,7187.642596,0,0
G24000504111011011,209.9052498,0,0
G24000504111011012,529.6894092,0,0
G24000504111011013,12344.90638,0,0
G24000504111011014,7507.373531,0,0
G24000504111011017,77841.29899,0,0
G24000504111011021,1993.740147,0,0
G24000504111011022,840.1551397,0,0
G24000504111011023,901.7128708,0,0
G24000504111011025,783.1086635,0,0
G24000504111011026,6371.769858,0,0
G24000504111011027,266.4421599,0,0
G24000504111011029,17992.23561,0,0
G24000504111011032,308.2924797,0,0
G24000504111011033,5012.813618,0,0
G24000504111011036,26389.59268,126.3807056,0.004789036
G24000504111011039,36.46047785,0,0
G24000504111011040,184.9058747,0,0
G24000504111011041,234.3966934,0,0
G24000504111011042,146.5780127,0,0
G24000504111021001,7351.547859,0,0
G24000504111021002,1961.297331,0,0
G24000504111021003,20939.933,0,0
G24000504111021004,17301.48915,0,0
G24000504111021005,305.6996734,0,0
G24000504111021006,1927.602849,0,0
G24000504111021008,244.8694942,0,0
G24000504111021009,3454.811995,0,0
G24000504111021011,1116.18054,0,0
G24000504111021012,43530.21157,0,0
G24000504111021013,276.7915939,0,0
G24000504111021014,2008.297256,0,0
G24000504111021015,152.182204,0,0
G24000504111021017,8018.730677,0,0
G24000504111021020,1694.946196,0,0
G24000504111022000,1726.766541,0,0
G24000504111022002,402.3488662,0,0
G24000504111022003,4653.084638,0,0
G24000504111022005,694.6127818,0,0
G24000504111022006,561.5803499,0,0
G24000504111022008,2589.632198,0,0
G24000504111022009,602.5288968,0,0
G24000504111022010,897.8717467,0,0
G24000504111022011,5665.364978,0,0
G24000504111022012,12635.39233,0,0
G24000504111022013,126.9985816,0,0
G24000504111022014,525.5206799,0,0
G24000504111022016,6794.901512,0,0
G24000504111022018,394.3930347,0,0
G24000504111022020,134.9229333,0,0
G24000504111022021,3899.641482,0,0
G24000504111022023,355.4039271,0,0
G24000504111022028,1743.377827,0,0
G24000504111022030,1846.448604,0,0
G24000504111022033,138.8838276,0,0
G24000504111022036,2236.47693,0,0
G24000504111022040,945.1316191,0,0
G24000504111022041,68.66028453,0,0
G24000504111022043,4808.53425,0,0
G24000504111022044,6614.39941,0,0
G24000504111022045,6064.065384,0,0
G24000504111022050,5765.064151,0,0
G24000504111022051,743.3534965,0,0
G24000504111022052,684.295173,0,0
G24000504111022054,223.6385416,0,0
G24000504111022060,788.8210159,0,0
G24000504111022061,5637.876775,0,0
G24000504111022062,6565.368487,0,0
G24000504111023000,29933.33214,0,0
G24000504111023002,1690.514844,0,0
G24000504111023003,1375.445952,0,0
G24000504111023004,21354.27521,0,0
G24000504111023005,1037.423183,0,0
G24000504111023008,2761.049035,0,0
G24000504111023009,171.4691697,0,0
G24000504111023010,3289.569378,0,0
G24000504111023011,174.4466001,0,0
G24000504111023012,1188.227276,0,0
G24000504111023014,2013.420658,0,0
G24000504111023015,17809.71982,139.4698166,0.007831107
G24000504111023016,267.7195449,0,0
G24000504111023017,614.8945815,0,0
G24000504111023018,288.6639406,0,0
G24000504111023019,324.5162809,0,0
G24000504111023020,8255.999208,0,0
G24000504111023022,726.7081194,0,0
G24000504111023023,3841.355539,0,0
G24000504111023024,5476.912228,0,0
G24000504111023025,3409.57531,0,0
G24000504111023027,3593.210697,0,0
G24000504111023028,5234.394132,0,0
G24000504111023029,21581.51645,0,0
G24000504111023030,482.9068379,0,0
G24000504111023031,274.0711922,0,0
G24000504111023032,2043.563158,0,0
G24000504111023033,170.5325896,0,0
G24000504111023034,4737.397787,0,0
G24000504112011000,9275.98597,0,0
G24000504112011001,3019.437277,0,0
G24000504112011002,1067.724843,0,0
G24000504112011003,8246.080625,0,0
G24000504112011004,4196.748924,0,0
G24000504112011005,13370.55295,0,0
G24000504112011006,269.7041892,0,0
G24000504112011007,2449.79155,0,0
G24000504112011008,2827.218566,0,0
G24000504112011009,17334.26013,0,0
G24000504112011011,6758.133728,0,0
G24000504112011016,9973.198193,0,0
G24000504112011017,6155.952261,0,0
G24000504112011019,336.4112397,0,0
G24000504112011020,12438.28007,0,0
G24000504112011024,13984.09509,0,0
G24000504112011025,753.1982056,0,0
G24000504112011026,5742.227462,0,0
G24000504112011029,982.1111752,0,0
G24000504112011032,1174.641946,0,0
G24000504112011034,29.92610082,0,0
G24000504112011036,1164.733336,274.8385603,0.235966939
G24000504112012000,733.653008,0,0
G24000504112012001,317.3570626,0,0
G24000504112012002,7101.54479,0,0
G24000504112012003,20036.93923,0,0
G24000504112012004,36.39526727,0,0
G24000504112012005,385.5146129,0,0
G24000504112012008,12615.43597,0,0
G24000504112012010,25085.98042,0,0
G24000504112012012,279.3909199,0,0
G24000504112012015,1424.476719,0,0
G24000504112012017,2052.751009,0,0
G24000504112012018,3112.078024,0,0
